http://i2.hdslb.com/bfs/archive/f983eb708f4f60acc7768858d0f9b398199958ce.jpg,【10月/完结】书店里的骷髅店员本田 12,103584
http://i2.hdslb.com/bfs/archive/b13b4a977a0b7fadc08e516b2b09e0dfaa703032.jpg,【10月/完结】Anima Yell! 12,49181
http://i1.hdslb.com/bfs/archive/123b0590b13598f3fbab6b271965429e9d1f33a0.jpg,【10月/完結】Double Decker! 道格&基里爾（僅限港澳台地區） 13,2985
http://i2.hdslb.com/bfs/archive/4f70c6641fc801b6b0efb094e3bebe2556bf88a7.jpg,【ViuTV粤语】三年E班 第二季 11,2100
http://i2.hdslb.com/bfs/archive/0754ccbb52b10fc601c669e95f81cd6dbd5b54bd.png,【720P】新战神金刚 第八季 05【深影双语】,3340
http://i2.hdslb.com/bfs/archive/876bdae3000b20b32728c0d9618ec0c1775b3fb7.jpg,【4月】博人传 火影忍者新时代 87,259109
http://i1.hdslb.com/bfs/archive/311220a9017456ffa63770c233da259474349be7.png,【12月】我的英雄学院 第二季 03【粤语中字】,3512
http://i0.hdslb.com/bfs/archive/4421e199c58ccc317bb19ba7899b623c48599114.jpg,【TVB粤语繁中】新干线战士  10集,750
http://i2.hdslb.com/bfs/archive/bf84b183df5a42e057a8d2a94fc557d78687c0c5.jpg,【一月生肉月番】Drive Head 机动救急警察2018剧场版 Youtube分割播放版 Vol.3,1109
http://i1.hdslb.com/bfs/archive/d8a1370dd90349bdec436d289cadce3503530215.jpg,【7月】索斯机械兽 ZOIDS WILD 24 节奏与金钱的男人 再遇！,2507
http://i0.hdslb.com/bfs/archive/e55c7e5cb5ef06cc5bab7ad84f9b040c8bc27644.jpg,【7月】告诉我魔法灵摆 莉露莉露妖精莉露22【雪飘】,1247
http://i0.hdslb.com/bfs/archive/c4b5e963d8e44e3dca928832bd3ed576d0f8a4d9.jpg,【10月】BAKUMATSU~恋爱幕末男友外传~ 12【简中/1080P/END】,2241
http://i0.hdslb.com/bfs/archive/cc6bfe5aa1277a08014a90fd1f815e56b854f101.jpg,【10月】	美妙☆频道 38,4481
http://i1.hdslb.com/bfs/archive/55ce2dbcf2a9ade519207c26227b6f67493d9290.jpg,【10月】	爱玩怪兽 12,6177
http://i2.hdslb.com/bfs/archive/584710adcd801a8256124fb7aaf296e608f85cd3.jpg,【10月】刀剑神域 Alicization 12,2781039
http://i2.hdslb.com/bfs/archive/28a3e7d69639a92cf80bd43d04cb22f4c9295b87.jpg,【4月/日语生肉】电视衰人Nanana 11,335
http://i0.hdslb.com/bfs/archive/25f83fb05567eff2ff7766f75bcdb39c263e25a6.jpg,【10月】黑色四叶草 JSAF SP,137385
http://i0.hdslb.com/bfs/archive/e07724b134378bb28bfc784a617b8182fd4c4aa3.jpg,【10月】逆转裁判 第二季 12,76911
http://i2.hdslb.com/bfs/archive/e84d42c1785d002f18bc5062becad8bcab48b14b.png,【10月】欢迎光临，千岁酱 12【生肉】,1208
http://i0.hdslb.com/bfs/archive/77e468995a4b7514327d92a252bcc5281415e276.jpg,【10月】坠入爱河的瞬间-零(第12话)【瞎猜字幕组】,4585
http://i1.hdslb.com/bfs/archive/cf0db39759cedf42a98080ed445394eab0d3914f.png,【10月/生肉/完结】Devidol! 12,966
http://i0.hdslb.com/bfs/archive/fe0aade11c92b5037591ba96774dd66b9d131e3f.png,【720P】新战神金刚 第八季 04【深影双语】,3479
http://i0.hdslb.com/bfs/archive/a54e9ea0d474ff38952fa69a4f69516ed13c3e45.jpg,【7月】告诉我魔法灵摆 莉露莉露妖精莉露 25【生肉】,503
http://i0.hdslb.com/bfs/archive/a31febdf41c8095ee1679cc24570359f64c71174.jpg,【9月】闪亮幸福 开启吧！cocotama 15【字幕】,625
http://i1.hdslb.com/bfs/archive/449ab00a11a258f28030cccc6f2ee68cfc81405d.jpg,【剧场版】飞翔吧美妙天堂 向着它瞄准吧！偶像☆大奖赛【生肉】,2950
http://i0.hdslb.com/bfs/archive/81bdcd4931debda90ceeafb2665a6c9f7c7245d7.jpg,【10月】欢迎光临 千岁酱 12【自制字幕】,1786
http://i1.hdslb.com/bfs/archive/7c649fa6ad05ff0b3bdbf397eb47a08dd4058419.jpg,【4月】暖暖日记 第三季 38【独家正版】,5242
http://i1.hdslb.com/bfs/archive/8a62e16fc99ce2b2abb3e4d2058510d10e9a1ce4.jpg,【10月】JOJO的奇妙冒险 黄金之风 12【独家正版】,1337726
http://i2.hdslb.com/bfs/archive/1a049285a494ae470c98e64406e56a62ba6bb786.jpg,【12月】封印者：Side Blacklambs 03,56786
