12295660271,所有的电子产品都是在京东购买，我觉得只有京东还是让我放心的，也一直没发现有什么问题。,2018-12-23 21:23:58,5,德里克的1号球衣,0
11604400508,"13号，买的，15号就到了，收到就可以升级了。。。不过我不玩游戏，足够用了，之前一直用着荣耀6p，直接从925升到970，速度杠杠，体验良好。。。

ps，下单后因为没发货，我问了下在线的客服，后来客服还专门打电话过来说明。。。收到货后也有电话回访？！这态度不要太好。。。",2018-06-17 19:55:45,5,w***2,12
11580801838,荣耀手机性价比高，发布play以后我就买了一部，打游戏贼爽，gpu turbo 竟然这么厉害，屏占比也很高，最好的地方是音质，朋友们看了后也想买了，再给他们抢几部play,2018-06-11 17:01:24,5,j***o,39
12302129578,很不错的手机，看着很好，我也很喜欢。帮亲戚朋友一共买了三个。,2018-12-25 16:57:21,5,A***1,0
12302128940,很不错的手机，看着很好，我也很喜欢。帮亲戚朋友一共买了三个。,2018-12-25 16:57:07,5,A***1,0
12302126219,很不错的手机，看着很好，我也很喜欢。帮亲戚朋友一共买了三个。,2018-12-25 16:56:47,5,A***1,0
12297752002,终于等到你！原本纠结相机像素低，实际使用超出我的预期。点赞！,2018-12-24 13:51:17,5,顾***寨,0
12137517340,手机还可以，打游戏也不错，物流昨天晚上6点下的单今天早上10点多就到了?,2018-11-15 11:22:06,5,jd_184701yfw,1
11631452520,手机手感不错，金属背面容易沾指纹，不过手机盒里带一个透明胶套，手感还不错。整个机身很圆润  没有割手感。显示效果很好，功耗还可以，不是重度用户可以用一天，快充有点慢，两个小时充满。游戏4D效果很震撼，外加华为黑科技，玩游戏很爽。发热中规中矩，玩两把游戏掉百分之十几的电，待机一晚 基本上就耗百分之一左右的电。很喜欢这个手机，想要入手的就不要犹豫了,2018-06-23 11:09:31,5,魑***4,42
12295951003,手感很好，颜值很高，刚开机用了下很好！给妈买的，她很喜欢,2018-12-23 22:44:30,5,j***a,0
12294533908,意想不到的漂亮，挺不错的，大方。性价比挺高，看起来不大！,2018-12-23 16:21:52,5,小***伤,0
